buildA,buildB,labelA,labelB,seedIndex,seed,winner,durationSeconds,timeout,hpA,hpB
mage-base,brawler-base,Mage base,Brawler base,55,3542770859,b,14.65,false,0,57
mage-base,brawler-base,Mage base,Brawler base,56,3559548478,b,14.65,false,0,57
mage-base,brawler-base,Mage base,Brawler base,57,3576326097,b,14.65,false,0,57
mage-base,brawler-base,Mage base,Brawler base,58,3458882764,b,14.65,false,0,57
mage-base,brawler-base,Mage base,Brawler base,59,3475660383,b,14.65,false,0,57
mage-base,brawler-base,Mage base,Brawler base,60,1211226271,b,14.65,false,0,57
mage-base,brawler-base,Mage base,Brawler base,61,1194448652,b,14.65,false,0,57
mage-base,brawler-base,Mage base,Brawler base,62,1244781509,b,14.65,false,0,57
mage-base,brawler-base,Mage base,Brawler base,63,1228003890,b,14.65,false,0,57
mage-base,brawler-base,Mage base,Brawler base,64,1144115795,b,14.65,false,0,57
mage-base,brawler-base,Mage base,Brawler base,65,1127338176,b,14.65,false,0,57
mage-base,brawler-base,Mage base,Brawler base,66,1177671033,b,14.65,false,0,57
mage-base,brawler-base,Mage base,Brawler base,67,1160893414,b,14.65,false,0,57
mage-base,brawler-base,Mage base,Brawler base,68,1345447223,b,14.65,false,0,57
mage-base,brawler-base,Mage base,Brawler base,69,1328669604,b,14.65,false,0,57
mage-base,brawler-base,Mage base,Brawler base,70,1110413462,b,14.65,false,0,57
mage-base,brawler-base,Mage base,Brawler base,71,1127191081,b,14.65,false,0,57
mage-base,brawler-base,Mage base,Brawler base,72,1076858224,b,14.65,false,0,57
mage-base,brawler-base,Mage base,Brawler base,73,1093635843,b,14.65,false,0,57
mage-base,brawler-base,Mage base,Brawler base,74,1177523938,b,14.65,false,0,57
mage-base,brawler-base,Mage base,Brawler base,75,1194301557,b,14.65,false,0,57
mage-base,brawler-base,Mage base,Brawler base,76,1143968700,b,14.65,false,0,57
mage-base,brawler-base,Mage base,Brawler base,77,1160746319,b,14.65,false,0,57
mage-base,brawler-base,Mage base,Brawler base,78,1244634414,b,14.65,false,0,57
mage-base,brawler-base,Mage base,Brawler base,79,1261412033,b,14.65,false,0,57
mage-base,longshot-base,Mage base,Longshot base,0,1089082940,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,1,1105860559,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,2,1122638178,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,3,1139415797,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,4,1021972464,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,5,1038750083,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,6,1055527702,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,7,1072305321,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,8,1223303892,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,9,1240081511,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,10,3263415917,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,11,3246638298,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,12,3229860679,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,13,3213083060,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,14,3196305441,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,15,3179527822,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,16,3162750203,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,17,3145972584,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,18,3129194965,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,19,3112417346,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,20,2827344918,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,21,2844122537,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,22,2793789680,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,23,2810567299,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,24,2894455394,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,25,2911233013,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,26,2860900156,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,27,2877677775,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,28,2961565870,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,29,2978343489,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,30,2928157727,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,31,2911380108,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,32,2961712965,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,33,2944935346,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,34,2861047251,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,35,2844269632,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,36,2894602489,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,37,2877824870,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,38,3062378679,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,39,3045601060,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,40,2759248704,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,41,2776026323,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,42,2792803942,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,43,2809581561,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,44,2826359180,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,45,2843136799,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,46,2859914418,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,47,2876692037,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,48,2893469656,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,49,2910247275,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,50,712629449,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,51,695851830,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,52,679074211,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,53,662296592,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,54,779739925,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,55,762962306,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,56,746184687,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,57,729407068,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,58,846850401,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,59,830072782,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,60,813442258,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,61,830219877,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,62,779887020,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,63,796664639,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,64,746331782,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,65,763109401,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,66,712776544,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,67,729554163,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,68,947663210,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,69,964440829,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,70,914255067,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,71,897477448,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,72,947810305,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,73,931032686,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,74,981365543,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,75,964587924,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,76,1014920781,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,77,998143162,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,78,780034115,a,13,false,270,0
mage-base,longshot-base,Mage base,Longshot base,79,763256496,a,13,false,270,0
mage-base,gunner-base,Mage base,Gunner base,0,3562088127,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,1,3545310508,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,2,3595643365,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,3,3578865746,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,4,3494977651,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,5,3478200032,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,6,3528532889,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,7,3511755270,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,8,3696309079,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,9,3679531460,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,10,3300748052,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,11,3317525671,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,12,3334303290,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,13,3351080909,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,14,3233637576,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,15,3250415195,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,16,3267192814,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,17,3283970433,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,18,3166527100,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,19,3183304719,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,20,918870607,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,21,902092988,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,22,952425845,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,23,935648226,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,24,851760131,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,25,834982512,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,26,885315369,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,27,868537750,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,28,1053091559,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,29,1036313940,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,30,818057798,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,31,834835417,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,32,784502560,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,33,801280179,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,34,885168274,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,35,901945893,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,36,851613036,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,37,868390655,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,38,952278750,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,39,969056369,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,40,850774393,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,41,833996774,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,42,817219155,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,43,800441536,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,44,917884869,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,45,901107250,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,46,884329631,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,47,867552012,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,48,984995345,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,49,968217726,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,50,749961584,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,51,766739203,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,52,783516822,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,53,800294441,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,54,817072060,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,55,833849679,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,56,850627298,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,57,867404917,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,58,884182536,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,59,900960155,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,60,3199935243,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,61,3183157624,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,62,3233490481,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,63,3216712862,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,64,3267045719,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,65,3250268100,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,66,3300600957,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,67,3283823338,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,68,3065714291,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,69,3048936672,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,70,3099122434,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,71,3115900053,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,72,3065567196,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,73,3082344815,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,74,3032011958,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,75,3048789577,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,76,2998456720,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,77,3015234339,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,78,3233343386,b,15.85,false,0,5
mage-base,gunner-base,Mage base,Gunner base,79,3250121005,b,15.85,false,0,5
mage-base,mage-base,Mage base,Mage base,0,2612847108,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,1,2629624727,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,2,2646402346,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,3,2663179965,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,4,2545736632,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,5,2562514251,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,6,2579291870,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,7,2596069489,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,8,2478626156,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,9,2495403775,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,10,1683644389,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,11,1666866770,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,12,1650089151,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,13,1633311532,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,14,1616533913,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,15,1599756294,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,16,1582978675,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,17,1566201056,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,18,1817865341,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,19,1801087722,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,20,1784457198,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,21,1801234817,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,22,1750901960,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,23,1767679579,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,24,1851567674,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,25,1868345293,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,26,1818012436,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,27,1834790055,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,28,1650236246,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,29,1667013865,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,30,1885270007,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,31,1868492388,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,32,1918825245,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,33,1902047626,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,34,1818159531,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,35,1801381912,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,36,1851714769,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,37,1834937150,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,38,1751049055,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,39,1734271436,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,40,1716360984,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,41,1733138603,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,42,1749916222,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,43,1766693841,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,44,1783471460,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,45,1800249079,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,46,1817026698,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,47,1833804317,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,48,1582140032,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,49,1598917651,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,50,3964709025,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,51,3947931406,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,52,3931153787,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,53,3914376168,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,54,4031819501,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,55,4015041882,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,56,3998264263,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,57,3981486644,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,58,3830488073,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,59,3813710454,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,60,4065521834,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,61,4082299453,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,62,4031966596,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,63,4048744215,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,64,3998411358,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,65,4015188977,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,66,3964856120,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,67,3981633739,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,68,3931300882,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,69,3948078501,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,70,3629450835,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,71,3612673216,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,72,3663006073,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,73,3646228454,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,74,3696561311,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,75,3679783692,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,76,3730116549,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,77,3713338930,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,78,3763671787,a,17.15,false,0,0
mage-base,mage-base,Mage base,Mage base,79,3746894168,a,17.15,false,0,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,0,2748903858,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,1,2765681477,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,2,2715348620,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,3,2732126239,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,4,2681793382,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,5,2698571001,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,6,2648238144,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,7,2665015763,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,8,2883124810,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,9,2899902429,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,10,4136059183,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,11,4119281564,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,12,4169614421,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,13,4152836802,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,14,4068948707,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,15,4052171088,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,16,4102503945,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,17,4085726326,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,18,4270280135,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,19,4253502516,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,20,2222969332,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,21,2239746951,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,22,2256524570,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,23,2273302189,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,24,2155858856,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,25,2172636475,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,26,2189414094,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,27,2206191713,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,28,2088748380,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,29,2105525999,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,30,2323782141,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,31,2307004522,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,32,2290226903,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,33,2273449284,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,34,2256671665,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,35,2239894046,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,36,2223116427,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,37,2206338808,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,38,2189561189,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,39,2172783570,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,40,4168775778,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,41,4185553397,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,42,4135220540,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,43,4151998159,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,44,4101665302,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,45,4118442921,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,46,4068110064,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,47,4084887683,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,48,8029434,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,49,24807053,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,50,4269588587,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,51,4252810968,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,52,8176529,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,53,4286366206,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,54,41731767,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,55,24954148,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,56,75287005,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,57,58509386,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,58,4135367635,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,59,4118590016,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,60,3967150160,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,61,3983927779,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,62,4000705398,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,63,4017483017,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,64,4034260636,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,65,4051038255,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,66,4067815874,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,67,4084593493,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,68,4101371112,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,69,4118148731,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,70,4067962969,a,13.8,false,5,0
