suite,targetBuild,opponentBuild,targetLabel,opponentLabel,orientation,seedIndex,seed,targetWon,winner,durationSeconds,timeout,hpA,hpB,powerUpTriggers,tier,winPoints
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-a,10,3588501064,false,b,20,false,254,308,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-b,10,1655288247,true,b,20,false,129,400,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-a,11,3605278683,false,b,20,false,254,308,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-b,11,1638510628,true,b,20,false,129,400,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-a,12,3622056302,false,b,20,false,254,308,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-b,12,1688843485,true,b,20,false,129,400,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-a,13,3638833921,false,b,20,false,254,308,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-b,13,1672065866,true,b,20,false,129,400,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-a,14,3655611540,false,b,20,false,254,308,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-b,14,1588177771,true,b,20,false,129,400,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-a,15,3672389159,false,b,20,false,254,308,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-b,15,1571400152,true,b,20,false,129,400,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-a,16,3689166778,false,b,20,false,254,308,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-b,16,1621733009,true,b,20,false,129,400,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-a,17,3705944397,false,b,20,false,254,308,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-b,17,1604955390,true,b,20,false,129,400,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-a,18,3454280112,false,b,20,false,254,308,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-b,18,1521067295,true,b,20,false,129,400,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-a,19,3471057731,false,b,20,false,254,308,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-b,19,1504289676,true,b,20,false,129,400,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-a,20,1206623619,false,b,20,false,254,308,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-b,20,1352849820,true,b,20,false,129,400,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-a,21,1189846000,false,b,20,false,254,308,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-b,21,1369627439,true,b,20,false,129,400,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-a,22,1240178857,false,b,20,false,254,308,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-b,22,1386405058,true,b,20,false,129,400,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-a,23,1223401238,false,b,20,false,254,308,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-b,23,1403182677,true,b,20,false,129,400,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-a,24,1273734095,false,b,20,false,254,308,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-b,24,1285739344,true,b,20,false,129,400,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-a,25,1256956476,false,b,20,false,254,308,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-b,25,1302516963,true,b,20,false,129,400,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-a,26,1307289333,false,b,20,false,254,308,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-b,26,1319294582,true,b,20,false,129,400,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-a,27,1290511714,false,b,20,false,254,308,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-b,27,1336072201,true,b,20,false,129,400,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-a,28,1340844571,false,b,20,false,254,308,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-b,28,1487070772,true,b,20,false,129,400,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-a,29,1324066952,false,b,20,false,254,308,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-b,29,1503848391,true,b,20,false,129,400,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-a,30,1642694618,false,b,20,false,254,308,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-b,30,1453662629,true,b,20,false,129,400,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-a,31,1659472237,false,b,20,false,254,308,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-b,31,1436885010,true,b,20,false,129,400,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-a,32,1609139380,false,b,20,false,254,308,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-b,32,1420107391,true,b,20,false,129,400,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-a,33,1625916999,false,b,20,false,254,308,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-b,33,1403329772,true,b,20,false,129,400,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-a,34,1575584142,false,b,20,false,254,308,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-b,34,1386552153,true,b,20,false,129,400,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-a,35,1592361761,false,b,20,false,254,308,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-b,35,1369774534,true,b,20,false,129,400,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-a,36,1542028904,false,b,20,false,254,308,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-b,36,1352996915,true,b,20,false,129,400,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-a,37,1558806523,false,b,20,false,254,308,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-b,37,1336219296,true,b,20,false,129,400,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-a,38,1508473666,false,b,20,false,254,308,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-b,38,1587883581,true,b,20,false,129,400,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-a,39,1525251285,false,b,20,false,254,308,1,,
powerup-combos,gunner-base,gunner-base,DOUBLE DOODLE,Gunner base,target-b,39,1571105962,true,b,20,false,129,400,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,0,1093117842,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,0,2114165347,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,1,1109895461,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,1,2097387728,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,2,1059562604,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,2,2147720585,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,3,1076340223,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,3,2130942966,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,4,1026007366,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,4,2181275823,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,5,1042784985,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,5,2164498204,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,6,992452128,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,6,2214831061,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,7,1009229747,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,7,2198053442,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,8,1227338794,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,8,2248386299,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,9,1244116413,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,9,2231608680,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,10,963587087,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,10,2896799904,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,11,946809468,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,11,2913577523,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,12,997142325,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,12,2930355142,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,13,980364706,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,13,2947132761,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,14,896476611,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,14,2963910380,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,15,879698992,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,15,2980687999,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,16,930031849,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,16,2997465618,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,17,913254230,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,17,3014243237,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,18,1097808039,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,18,3031020856,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,19,1081030420,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,19,3047798475,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,20,3345464532,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,20,1051806267,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,21,3362242151,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,21,1035028648,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,22,3379019770,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,22,1085361505,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,23,3395797389,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,23,1068583886,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,24,3278354056,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,24,1118916743,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,25,3295131675,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,25,1102139124,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,26,3311909294,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,26,1152471981,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,27,3328686913,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,27,1135694362,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,28,3211243580,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,28,917585315,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,29,3228021199,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,29,900807696,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,30,3446277341,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,30,3098425522,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,31,3429499722,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,31,3115203141,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,32,3412722103,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,32,3064870284,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,33,3395944484,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,33,3081647903,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,34,3379166865,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,34,3031315046,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,35,3362389246,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,35,3048092665,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,36,3345611627,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,36,2997759808,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,37,3328834008,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,37,3014537427,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,38,3312056389,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,38,3232646474,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-a,39,3295278770,true,a,19.85,false,545,0,1,,
powerup-combos,gunner-base,mage-base,DOUBLE DOODLE,Mage base,target-b,39,3249424093,true,b,19,false,0,351,1,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,0,2658332626,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,0,3679380131,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,1,2675110245,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,1,3662602512,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,2,2624777388,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,2,3712935369,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,3,2641555007,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,3,3696157750,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,4,2591222150,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,4,3746490607,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,5,2607999769,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,5,3729712988,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,6,2557666912,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,6,3780045845,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,7,2574444531,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,7,3763268226,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,8,2792553578,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,8,3813601083,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,9,2809331197,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,9,3796823464,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,10,1458694351,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,10,3391907168,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,11,1441916732,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,11,3408684787,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,12,1492249589,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,12,3425462406,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,13,1475471970,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,13,3442240025,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,14,1391583875,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,14,3459017644,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,15,1374806256,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,15,3475795263,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,16,1425139113,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,16,3492572882,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,17,1408361494,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,17,3509350501,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,18,1592915303,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,18,3526128120,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,19,1576137684,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,19,3542905739,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,20,3840571796,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,20,1546913531,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,21,3857349415,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,21,1530135912,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,22,3874127034,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,22,1580468769,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,23,3890904653,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,23,1563691150,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,24,3773461320,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,24,1614024007,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,25,3790238939,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,25,1597246388,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,26,3807016558,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,26,1647579245,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,27,3823794177,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,27,1630801626,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,28,3706350844,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,28,1412692579,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,29,3723128463,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,29,1395914960,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,30,3941384605,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,30,3593532786,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,31,3924606986,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,31,3610310405,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,32,3907829367,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,32,3559977548,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,33,3891051748,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,33,3576755167,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,34,3874274129,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,34,3526422310,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,35,3857496510,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,35,3543199929,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,36,3840718891,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,36,3492867072,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,37,3823941272,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,37,3509644691,true,b,13.15,false,0,27,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-a,38,3807163653,true,a,13.25,false,151,0,0,,
powerup-combos,gunner-base,brawler-base,BACKUP PLAN,Brawler base,target-b,38,3727753738,true,b,13.15,false,0,27,0,,
