targetBuild,opponentBuild,targetLabel,opponentLabel,orientation,seedIndex,seed,targetWon,winner,durationSeconds,timeout,hpA,hpB
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,target-a,63,1785348597,true,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,target-b,63,1872729134,true,b,14.05,false,0,5
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,target-a,64,1667905264,true,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,target-b,64,1923061991,true,b,14.05,false,0,5
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,target-a,65,1684682883,true,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,target-b,65,1906284372,true,b,14.05,false,0,5
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,target-a,66,1701460502,true,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,target-b,66,1956617229,true,b,14.05,false,0,5
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,target-a,67,1718238121,true,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,target-b,67,1939839610,true,b,14.05,false,0,5
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,target-a,68,1869236692,true,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,target-b,68,1721730563,true,b,14.05,false,0,5
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,target-a,69,1886014311,true,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,target-b,69,1704952944,true,b,14.05,false,0,5
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,target-a,70,1835828549,true,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,target-b,70,1755138706,true,b,14.05,false,0,5
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,target-a,71,1819050930,true,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,target-b,71,1771916325,true,b,14.05,false,0,5
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,target-a,72,1802273311,true,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,target-b,72,1721583468,true,b,14.05,false,0,5
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,target-a,73,1785495692,true,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,target-b,73,1738361087,true,b,14.05,false,0,5
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,target-a,74,1768718073,true,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,target-b,74,1688028230,true,b,14.05,false,0,5
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,target-a,75,1751940454,true,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,target-b,75,1704805849,true,b,14.05,false,0,5
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,target-a,76,1735162835,true,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,target-b,76,1654472992,true,b,14.05,false,0,5
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,target-a,77,1718385216,true,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,target-b,77,1671250611,true,b,14.05,false,0,5
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,target-a,78,1970049501,true,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,target-b,78,1889359658,true,b,14.05,false,0,5
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,target-a,79,1953271882,true,a,13.8,false,5,0
mage-base,brawler-common-build,Mage base,Brawler common Power-Ups,target-b,79,1906137277,true,b,14.05,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,0,240551520,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,0,2930322821,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,1,257329139,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,1,2913545202,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,2,274106758,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,2,2896767583,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,3,290884377,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,3,2879989964,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,4,307661996,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,4,2863212345,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,5,324439615,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,5,2846434726,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,6,341217234,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,6,2829657107,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,7,357994853,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,7,2812879488,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,8,374772472,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,8,3064543773,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,9,391550091,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,9,3047766154,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,10,3895965689,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,10,592437862,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,11,3879188070,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,11,609215481,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,12,3862410451,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,12,558882624,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,13,3845632832,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,13,575660243,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,14,3963076165,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,14,659548338,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,15,3946298546,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,15,676325957,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,16,3929520927,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,16,625993100,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,17,3912743308,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,17,642770719,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,18,4030186641,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,18,726658814,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,19,4013409022,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,19,743436433,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,20,1849346434,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,20,1028508861,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,21,1866124053,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,21,1011731242,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,22,1815791196,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,22,994953623,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,23,1832568815,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,23,978176004,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,24,1782235958,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,24,961398385,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,25,1799013577,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,25,944620766,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,26,1748680720,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,26,927843147,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,27,1765458339,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,27,911065528,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,28,1983567386,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,28,894287909,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,29,2000345005,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,29,877510290,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,30,1950159243,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,30,927696052,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,31,1933381624,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,31,944473671,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,32,1983714481,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,32,961251290,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,33,1966936862,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,33,978028909,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,34,2017269719,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,34,860585576,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,35,2000492100,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,35,877363195,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,36,2050824957,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,36,894140814,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,37,2034047338,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,37,910918433,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,38,1815938291,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,38,793475100,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,39,1799160672,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,39,810252719,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,40,2050972052,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,40,2974315307,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,41,2067749671,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,41,2957537688,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,42,2084527290,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,42,3007870545,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,43,2101304909,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,43,2991092926,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,44,1983861576,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,44,3041425783,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,45,2000639195,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,45,3024648164,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,46,2017416814,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,46,3074981021,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,47,2034194433,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,47,3058203402,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,48,1916751100,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,48,2840094355,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,49,1933528719,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,49,2823316736,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,50,2151784861,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,50,2873502498,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,51,2135007242,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,51,2890280117,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,52,2118229623,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,52,2839947260,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,53,2101452004,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,53,2856724879,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,54,2084674385,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,54,2806392022,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,55,2067896766,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,55,2823169641,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,56,2051119147,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,56,2772836784,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,57,2034341528,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,57,2789614403,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,58,2017563909,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,58,3007723450,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,59,2000786290,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,59,3024501069,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,60,3863249094,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,60,2772689689,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,61,3880026713,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,61,2755912070,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,62,3829693856,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,62,2739134451,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,63,3846471475,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,63,2722356832,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,64,3930359570,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,64,2839800165,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,65,3947137189,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,65,2823022546,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,66,3896804332,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,66,2806244927,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,67,3913581951,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,67,2789467308,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,68,3997470046,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,68,2906910641,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,69,4014247665,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,69,2890133022,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,70,3964061903,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,70,2671876880,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,71,3947284284,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,71,2688654499,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,72,3997617141,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,72,2705432118,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,73,3980839522,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,73,2722209737,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,74,3896951427,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,74,2738987356,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,75,3880173808,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,75,2755764975,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,76,3930506665,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,76,2772542594,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,77,3913729046,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,77,2789320213,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,78,4098282855,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,78,2806097832,false,a,15.85,false,200,0
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-a,79,4081505236,false,b,15.85,false,0,5
mage-base,gunner-common-build,Mage base,Gunner common Power-Ups,target-b,79,2822875451,false,a,15.85,false,200,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-a,0,107218741,false,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-b,0,1691626384,false,a,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-a,1,90441122,false,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-b,1,1708404003,false,a,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-a,2,73663503,false,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-b,2,1725181622,false,a,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-a,3,56885884,false,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-b,3,1741959241,false,a,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-a,4,40108265,false,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-b,4,1758736860,false,a,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-a,5,23330646,false,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-b,5,1775514479,false,a,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-a,6,6553027,false,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-b,6,1792292098,false,a,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-a,7,4284742704,false,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-b,7,1809069717,false,a,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-a,8,241439693,false,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-b,8,1825847336,false,a,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-a,9,224662074,false,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-b,9,1842624955,false,a,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-a,10,242533590,false,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-b,10,1610806505,false,a,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-a,11,259311209,false,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-b,11,1594028886,false,a,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-a,12,208978352,false,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-b,12,1577251267,false,a,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-a,13,225755971,false,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-b,13,1560473648,false,a,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-a,14,309644066,false,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-b,14,1677916981,false,a,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-a,15,326421685,false,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-b,15,1661139362,false,a,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-a,16,276088828,false,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-b,16,1644361743,false,a,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-a,17,292866447,false,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-b,17,1627584124,false,a,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-a,18,376754542,false,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-b,18,1745027457,false,a,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-a,19,393532161,false,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-b,19,1728249838,false,a,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-a,20,678604589,false,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-b,20,1711619314,false,a,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-a,21,661826970,false,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-b,21,1728396933,false,a,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-a,22,645049351,false,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-b,22,1678064076,false,a,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-a,23,628271732,false,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-b,23,1694841695,false,a,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-a,24,611494113,false,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-b,24,1644508838,false,a,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-a,25,594716494,false,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-b,25,1661286457,false,a,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-a,26,577938875,false,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-b,26,1610953600,false,a,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-a,27,561161256,false,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-b,27,1627731219,false,a,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-a,28,544383637,false,b,13.45,false,0,0
brawler-common-build,brawler-base,Brawler common Power-Ups,Brawler base,target-b,28,1845840266,false,a,13.45,false,0,0
